nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
ALARM COM HLDGS INC,CMN,011642105,298,10701,SH,DFND,1,10701,0,0,
ALASKA AIR GROUP INC,CMN,011659109,59253,667786,SH,DFND,1,667607,0,179,
ALASKA AIR GROUP INC,CMN,011659109,1952,22000,SH,DFND,1,22000,0,0,Put
ALASKA AIR GROUP INC,CMN,011659109,2653,29900,SH,DFND,1,29900,0,0,Call
ALASKA AIR GROUP INC,CMN,011659109,72254,814312,SH,DFND,2,783584,0,30728,
ALASKA AIR GROUP INC,CMN,011659109,645,7269,SH,DFND,6,7269,0,0,
ALASKA AIR GROUP INC,CMN,011659109,854,9622,SH,OTR,"6,2",0,9622,0,
ALASKA COMMUNICATIONS SYS GR,CMN,01167P101,111,67411,SH,DFND,1,67411,0,0,
ALBANY INTL CORP,CMN,012348108,1646,35560,SH,DFND,1,35560,0,0,
ALBANY INTL CORP,CMN,012348108,426,9191,SH,DFND,2,9191,0,0,
ALBANY INTL CORP,CMN,012348108,290,6267,SH,DFND,6,6267,0,0,
ALBANY MOLECULAR RESH INC,CMN,012423109,1690,90096,SH,DFND,1,90096,0,0,
ALBANY MOLECULAR RESH INC,CMN,012423109,748,39859,SH,DFND,2,39859,0,0,
ALBEMARLE CORP,CMN,012653101,24927,289574,SH,DFND,1,232955,0,56619,
ALBEMARLE CORP,CMN,012653101,27580,320400,SH,DFND,1,320400,0,0,Call
ALBEMARLE CORP,CMN,012653101,10377,120552,SH,DFND,2,119316,0,1236,
ALBEMARLE CORP,CMN,012653101,218,2530,SH,DFND,3,2530,0,0,
ALCOA CORP,CMN,013872106,17366,618445,SH,DFND,1,616957,0,1488,
ALCOA CORP,CMN,013872106,5767,205395,SH,DFND,1,205395,0,0,Put
ALCOA CORP,CMN,013872106,5493,195603,SH,DFND,1,195603,0,0,Call
ALCOA CORP,CMN,013872106,3812,135747,SH,DFND,2,133600,0,2147,
ALCOBRA LTD,CMN,M2239P109,124,59233,SH,DFND,1,59233,0,0,
ALDER BIOPHARMACEUTICALS INC,CMN,014339105,3577,171987,SH,DFND,1,171987,0,0,
ALDER BIOPHARMACEUTICALS INC,CMN,014339105,1040,50000,SH,DFND,1,50000,0,0,Call
ALDER BIOPHARMACEUTICALS INC,CMN,014339105,9489,456193,SH,DFND,2,456193,0,0,
ALERE INC,CMN,01449J105,23423,601044,SH,DFND,1,601044,0,0,
ALERE INC,CMN,01449J105,3714,95300,SH,DFND,1,95300,0,0,Call
ALERE INC,CMN,01449J105,1960,50295,SH,DFND,2,50295,0,0,
ALEXANDER & BALDWIN INC NEW,CMN,014491104,5748,128101,SH,DFND,1,128101,0,0,
ALEXANDER & BALDWIN INC NEW,CMN,014491104,1163,25916,SH,DFND,2,25916,0,0,
ALEXANDER & BALDWIN INC NEW,CMN,014491104,377,8401,SH,DFND,6,8401,0,0,
ALEXANDERS INC,CMN,014752109,1223,2864,SH,DFND,1,2864,0,0,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,45353,408108,SH,DFND,1,408108,0,0,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,102365,921125,SH,DFND,2,920081,0,1044,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,393,3536,SH,DFND,6,3536,0,0,
ALEXCO RESOURCE CORP,CMN,01535P106,129,95248,SH,DFND,1,95248,0,0,
ALEXION PHARMACEUTICALS INC,CMN,015351109,67139,548744,SH,DFND,1,547534,0,1210,
ALEXION PHARMACEUTICALS INC,CMN,015351109,10681,87300,SH,DFND,1,87300,0,0,Put
ALEXION PHARMACEUTICALS INC,CMN,015351109,12798,104600,SH,DFND,1,104600,0,0,Call
ALEXION PHARMACEUTICALS INC,CMN,015351109,70068,572685,SH,DFND,2,526046,0,46639,
ALEXION PHARMACEUTICALS INC,CMN,015351109,412,3366,SH,DFND,6,3366,0,0,
ALEXION PHARMACEUTICALS INC,CMN,015351109,608,4971,SH,OTR,"6,2",0,4971,0,
ALGONQUIN PWR UTILS CORP,CMN,015857105,687,81000,SH,DFND,2,81000,0,0,
ALIBABA GROUP HLDG LTD,CMN,01609W102,754305,8590200,SH,DFND,1,7768654,0,821546,
ALIBABA GROUP HLDG LTD,CMN,01609W102,353874,4030000,SH,DFND,1,4030000,0,0,Call
ALIBABA GROUP HLDG LTD,CMN,01609W102,256906,2925700,SH,DFND,1,2925700,0,0,Put
ALIBABA GROUP HLDG LTD,CMN,01609W102,169389,1929039,SH,DFND,2,1794557,0,134482,
ALIBABA GROUP HLDG LTD,CMN,01609W102,32440,369438,SH,DFND,3,367193,0,2245,
ALIBABA GROUP HLDG LTD,CMN,01609W102,1376,15668,SH,DFND,4,0,0,15668,
ALIBABA GROUP HLDG LTD,CMN,01609W102,15769,179583,SH,DFND,7,179583,0,0,
ALIGN TECHNOLOGY INC,CMN,016255101,111257,1157359,SH,DFND,1,1157193,0,166,
ALIGN TECHNOLOGY INC,CMN,016255101,67,700,SH,DFND,1,700,0,0,Put
ALIGN TECHNOLOGY INC,CMN,016255101,5074,52787,SH,DFND,2,50351,0,2436,
ALIMERA SCIENCES INC,CMN,016259103,879,813576,SH,DFND,1,813576,0,0,
ALKERMES PLC,CMN,G01767105,23570,424076,SH,DFND,1,424071,0,5,
ALKERMES PLC,CMN,G01767105,89314,1606938,SH,DFND,2,1561424,0,45514,
ALKERMES PLC,CMN,G01767105,143,2564,SH,DFND,6,2564,0,0,
ALKERMES PLC,CMN,G01767105,175,3144,SH,OTR,"6,2",0,3144,0,
ALLEGHANY CORP DEL,CMN,017175100,35272,58002,SH,DFND,1,58002,0,0,
ALLEGHANY CORP DEL,CMN,017175100,2125,3495,SH,DFND,2,3340,0,155,
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,2821,177058,SH,DFND,1,177058,0,0,
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,722,45300,SH,DFND,1,45300,0,0,Put
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,1024,64300,SH,DFND,1,64300,0,0,Call
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,17026,1068810,SH,DFND,2,1014182,0,54628,
ALLEGIANT TRAVEL CO,CMN,01748X102,4423,26581,SH,DFND,1,26581,0,0,
ALLEGIANT TRAVEL CO,CMN,01748X102,2327,13987,SH,DFND,2,13987,0,0,
ALLEGION PUB LTD CO,CMN,G0176J109,28053,438321,SH,DFND,1,438254,0,67,
ALLEGION PUB LTD CO,CMN,G0176J109,6272,98005,SH,DFND,2,97124,0,881,
ALLERGAN PLC,CMN,G0177J116,4155,5450,SH,DFND,1,5450,0,0,
ALLERGAN PLC,CMN,G0177J108,625623,2979017,SH,DFND,1,2793178,0,185839,
ALLERGAN PLC,CMN,G0177J108,531719,2531876,SH,DFND,1,2531876,0,0,Put
ALLERGAN PLC,CMN,G0177J108,121218,577200,SH,DFND,1,577200,0,0,Call
ALLERGAN PLC,CMN,G0177J116,10826,14199,SH,DFND,2,14199,0,0,
ALLERGAN PLC,CMN,G0177J108,320359,1525446,SH,DFND,2,1416572,0,108874,
ALLERGAN PLC,CMN,G0177J108,18571,88428,SH,DFND,5,0,0,88428,
ALLERGAN PLC,CMN,G0177J108,872,4154,SH,OTR,"6,2",0,4154,0,
ALLETE INC,CMN,018522300,8872,138207,SH,DFND,1,138207,0,0,
ALLETE INC,CMN,018522300,2517,39207,SH,DFND,2,39207,0,0,
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,78491,343504,SH,DFND,1,343453,0,51,
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,229,1000,SH,DFND,1,1000,0,0,Call
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,1371,6000,SH,DFND,1,6000,0,0,Put
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,19327,84580,SH,DFND,2,83394,0,1186,
ALLIANCE HEALTHCARE SRVCS IN,CMN,018606301,262,27319,SH,DFND,1,27319,0,0,
ALLIANCE HOLDINGS GP LP,CMN,01861G100,1398,49767,SH,DFND,1,49767,0,0,
ALLIANCE HOLDINGS GP LP,CMN,01861G100,2899,103159,SH,DFND,2,103159,0,0,
ALLIANCE RES PARTNER L P,CMN,01877R108,9105,405567,SH,DFND,1,405567,0,0,
ALLIANCE RES PARTNER L P,CMN,01877R108,6286,280000,SH,DFND,2,280000,0,0,
ALLIANCEBERNSTEIN HOLDING LP,CMN,01881G106,3281,139935,SH,DFND,1,139935,0,0,
ALLIANCEBERNSTEIN HOLDING LP,CMN,01881G106,12208,520578,SH,DFND,2,520578,0,0,
ALLIANT ENERGY CORP,CMN,018802108,38057,1004395,SH,DFND,1,1004395,0,0,
ALLIANT ENERGY CORP,CMN,018802108,13246,349604,SH,DFND,2,334781,0,14823,
ALLIANT ENERGY CORP,CMN,018802108,213,5624,SH,DFND,6,5624,0,0,
ALLIANZGI EQUITY & CONV INCO,CMN,018829101,210,11390,SH,DFND,1,11390,0,0,
ALLIED HEALTHCARE PRODS INC,CMN,019222207,33,16695,SH,DFND,1,16695,0,0,
ALLIED WRLD ASSUR COM HLDG A,CMN,H01531104,25497,474707,SH,DFND,1,343007,0,131700,
ALLIED WRLD ASSUR COM HLDG A,CMN,H01531104,90129,1678071,SH,DFND,2,1612868,0,65203,
ALLISON TRANSMISSION HLDGS I,CMN,01973R101,6343,188290,SH,DFND,1,188290,0,0,
ALLISON TRANSMISSION HLDGS I,CMN,01973R101,19163,568813,SH,DFND,2,568211,0,602,
ALLSCRIPTS HEALTHCARE SOLUTN,CNV,01988PAD0,2297,2453000,PRN,DFND,1,2453000,0,0,
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,9987,978122,SH,DFND,1,976659,0,1463,
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,32,3100,SH,DFND,1,3100,0,0,Put
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,26,2500,SH,DFND,1,2500,0,0,Call
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,2419,236960,SH,DFND,2,232798,0,4162,
ALLSTATE CORP,CMN,020002101,155002,2091226,SH,DFND,1,2071177,0,20049,
ALLSTATE CORP,CMN,020002101,11007,148500,SH,DFND,1,148500,0,0,Put
ALLSTATE CORP,CMN,020002101,66204,893200,SH,DFND,1,893200,0,0,Call
ALLSTATE CORP,CMN,020002101,32952,444574,SH,DFND,2,433939,0,10635,
ALLSTATE CORP,CMN,020002101,1694,22849,SH,DFND,3,100,0,22749,
ALLSTATE CORP,CMN,020002101,1607,21687,SH,DFND,6,21687,0,0,
ALLY FINL INC,CMN,02005N100,41241,2168301,SH,DFND,1,2168301,0,0,
ALLY FINL INC,CMN,02005N100,2771,145700,SH,DFND,1,145700,0,0,Call
ALLY FINL INC,CMN,02005N100,1135,59700,SH,DFND,1,59700,0,0,Put
ALLY FINL INC,CMN,02005N100,66783,3511178,SH,DFND,2,3202815,0,308363,
ALLY FINL INC,CMN,02005N100,2,117,SH,DFND,6,117,0,0,
ALLY FINL INC,CMN,02005N100,914,48068,SH,OTR,"6,2",0,48068,0,
ALMOST FAMILY INC,CMN,020409108,1280,29016,SH,DFND,1,29016,0,0,
ALMOST FAMILY INC,CMN,020409108,241,5476,SH,DFND,2,5476,0,0,
ALNYLAM PHARMACEUTICALS INC,CMN,02043Q107,32306,862866,SH,DFND,1,547866,0,315000,
ALNYLAM PHARMACEUTICALS INC,CMN,02043Q107,322,8600,SH,DFND,1,8600,0,0,Put
ALNYLAM PHARMACEUTICALS INC,CMN,02043Q107,1931,51571,SH,DFND,2,51571,0,0,
ALON USA ENERGY INC,CMN,020520102,15977,1403920,SH,DFND,1,1403920,0,0,
ALON USA PARTNERS LP,CMN,02052T109,3439,358228,SH,DFND,1,358228,0,0,
ALPHA & OMEGA SEMICONDUCTOR,CMN,G6331P104,755,35508,SH,DFND,1,35508,0,0,
ALPHABET INC,CMN,02079K107,606407,785684,SH,DFND,1,731752,0,53932,
ALPHABET INC,CMN,02079K305,1059103,1336492,SH,DFND,1,1230633,0,105859,
ALPHABET INC,CMN,02079K305,579202,730900,SH,DFND,1,730900,0,0,Call
ALPHABET INC,CMN,02079K305,496074,626000,SH,DFND,1,626000,0,0,Put
ALPHABET INC,CMN,02079K107,330802,428600,SH,DFND,1,428600,0,0,Call
ALPHABET INC,CMN,02079K107,411920,533700,SH,DFND,1,533700,0,0,Put
ALPHABET INC,CMN,02079K107,575669,745859,SH,DFND,2,688709,0,57150,
ALPHABET INC,CMN,02079K305,857024,1081487,SH,DFND,2,991315,0,90172,
ALPHABET INC,CMN,02079K107,33415,43294,SH,DFND,3,6799,0,36495,
ALPHABET INC,CMN,02079K305,451444,569681,SH,DFND,3,500678,0,69003,
ALPHABET INC,CMN,02079K305,4373,5518,SH,DFND,4,0,0,5518,
ALPHABET INC,CMN,02079K107,2244,2907,SH,DFND,4,0,0,2907,
ALPHABET INC,CMN,02079K305,36793,46430,SH,DFND,5,619,0,45811,
ALPHABET INC,CMN,02079K107,438,568,SH,DFND,5,568,0,0,
ALPHABET INC,CMN,02079K305,11383,14364,SH,DFND,6,14364,0,0,
ALPHABET INC,CMN,02079K107,9968,12915,SH,DFND,6,12915,0,0,
ALPHABET INC,CMN,02079K305,2396,3024,SH,OTR,"6,2",0,3024,0,
ALPHABET INC,CMN,02079K107,2342,3034,SH,OTR,"6,2",0,3034,0,
ALPHABET INC,CMN,02079K107,663,859,SH,DFND,7,859,0,0,
ALPHATEC HOLDINGS INC,CMN,02081G201,34,10448,SH,DFND,1,10448,0,0,
ALPINE GLOBAL PREMIER PPTYS,CMN,02083A103,103,20044,SH,DFND,1,20044,0,0,
ALPINE TOTAL DYNAMIC DIVID F,CMN,021060207,185,24430,SH,DFND,1,24430,0,0,
ALPS ETF TR,CMN,00162Q593,1147,50036,SH,DFND,1,50036,0,0,
ALPS ETF TR,CMN,00162Q858,1538,36569,SH,DFND,1,36569,0,0,
ALPS ETF TR,CMN,00162Q866,136016,10794957,SH,DFND,1,2323918,0,8471039,
ALPS ETF TR,CMN,00162Q866,5481,435000,SH,DFND,1,435000,0,0,Call
ALPS ETF TR,CMN,00162Q866,375830,29827779,SH,DFND,2,29827779,0,0,
ALPS ETF TR,CMN,00162Q866,2246,178270,SH,DFND,3,0,0,178270,
ALPS ETF TR,CMN,00162Q866,630,50021,SH,DFND,6,50021,0,0,
ALTISOURCE PORTFOLIO SOLNS S,CMN,L0175J104,2101,79011,SH,DFND,1,79011,0,0,
ALTISOURCE PORTFOLIO SOLNS S,CMN,L0175J104,1415,53200,SH,DFND,1,53200,0,0,Put
ALTISOURCE PORTFOLIO SOLNS S,CMN,L0175J104,342,12875,SH,DFND,2,12875,0,0,
ALTISOURCE RESIDENTIAL CORP,CMN,02153W100,2766,250512,SH,DFND,1,250512,0,0,
ALTISOURCE RESIDENTIAL CORP,CMN,02153W100,247,22400,SH,DFND,1,22400,0,0,Put
ALTISOURCE RESIDENTIAL CORP,CMN,02153W100,172,15559,SH,DFND,2,15559,0,0,
ALTRA INDL MOTION CORP,CMN,02208R106,605,16385,SH,DFND,1,16385,0,0,
ALTRA INDL MOTION CORP,CMN,02208R106,272,7363,SH,DFND,2,7363,0,0,
ALTRIA GROUP INC,CMN,02209S103,273453,4043968,SH,DFND,1,3632736,0,411232,
ALTRIA GROUP INC,CMN,02209S103,57321,847700,SH,DFND,1,847700,0,0,Put
ALTRIA GROUP INC,CMN,02209S103,71623,1059200,SH,DFND,1,1059200,0,0,Call
ALTRIA GROUP INC,CMN,02209S103,291006,4303554,SH,DFND,2,4269897,0,33657,
ALTRIA GROUP INC,CMN,02209S103,38,564,SH,DFND,3,564,0,0,
ALTRIA GROUP INC,CMN,02209S103,5072,75000,SH,DFND,3,75000,0,0,Call
ALTRIA GROUP INC,CMN,02209S103,233,3439,SH,DFND,5,3439,0,0,
ALTRIA GROUP INC,CMN,02209S103,4634,68529,SH,DFND,6,68529,0,0,
ALTRIA GROUP INC,CMN,02209S103,2212,32717,SH,OTR,"6,2",0,32717,0,
ALTRIA GROUP INC,CMN,02209S103,438,6473,SH,DFND,7,6473,0,0,
AMAG PHARMACEUTICALS INC,CMN,00163U106,5871,168699,SH,DFND,1,168699,0,0,
AMAG PHARMACEUTICALS INC,CMN,00163U106,2197,63142,SH,DFND,2,63142,0,0,
AMARIN CORP PLC,CMN,023111206,2319,752934,SH,DFND,1,752934,0,0,
AMARIN CORP PLC,CMN,023111206,370,120000,SH,DFND,1,120000,0,0,Put
AMAYA INC,CMN,02314M108,147,10400,SH,DFND,2,10400,0,0,
AMAYA INC,CMN,02314M108,176,12438,SH,DFND,3,12438,0,0,
AMAZON COM INC,CMN,023135106,1618941,2158962,SH,DFND,1,827385,0,1331577,
AMAZON COM INC,CMN,023135106,987789,1317280,SH,DFND,1,1317280,0,0,Call
AMAZON COM INC,CMN,023135106,1107708,1477200,SH,DFND,1,1477200,0,0,Put
AMAZON COM INC,CMN,023135106,852873,1137361,SH,DFND,2,1038647,0,98714,
AMAZON COM INC,CMN,023135106,11268,15027,SH,DFND,3,5930,0,9097,
AMAZON COM INC,CMN,023135106,658,877,SH,DFND,4,0,0,877,
AMAZON COM INC,CMN,023135106,39661,52891,SH,DFND,5,765,0,52126,
AMAZON COM INC,CMN,023135106,11104,14808,SH,DFND,6,14808,0,0,
AMAZON COM INC,CMN,023135106,2851,3802,SH,OTR,"6,2",0,3802,0,
AMAZON COM INC,CMN,023135106,287,383,SH,DFND,7,383,0,0,
AMBAC FINL GROUP INC,CMN,023139884,30397,1350997,SH,DFND,1,1350997,0,0,
AMBAC FINL GROUP INC,CMN,023139884,185,8200,SH,DFND,1,8200,0,0,Put
AMBAC FINL GROUP INC,CMN,023139884,477,21200,SH,DFND,1,21200,0,0,Call
AMBARELLA INC,CMN,G037AX101,16824,310813,SH,DFND,1,310813,0,0,
AMBARELLA INC,CMN,G037AX101,8758,161800,SH,DFND,1,161800,0,0,Put
AMBARELLA INC,CMN,G037AX101,5153,95200,SH,DFND,1,95200,0,0,Call
AMBARELLA INC,CMN,G037AX101,251,4628,SH,DFND,2,4628,0,0,
AMBER RD INC,CMN,02318Y108,196,21531,SH,DFND,1,21531,0,0,
AMBEV SA,CMN,02319V103,18741,3816924,SH,DFND,1,3815624,0,1300,
AMBEV SA,CMN,02319V103,43,8800,SH,DFND,1,8800,0,0,Put
AMBEV SA,CMN,02319V103,31,6400,SH,DFND,1,6400,0,0,Call
AMBEV SA,CMN,02319V103,5248,1068905,SH,DFND,2,1068905,0,0,
AMBEV SA,CMN,02319V103,31844,6485486,SH,DFND,3,6485486,0,0,
AMC ENTMT HLDGS INC,CMN,00165C104,3086,91722,SH,DFND,1,91722,0,0,
AMC ENTMT HLDGS INC,CMN,00165C104,24,700,SH,DFND,1,700,0,0,Put
AMC ENTMT HLDGS INC,CMN,00165C104,3,100,SH,DFND,1,100,0,0,Call
AMC NETWORKS INC,CMN,00164V103,29444,562558,SH,DFND,1,562508,0,50,
AMC NETWORKS INC,CMN,00164V103,31,600,SH,DFND,1,600,0,0,Call
AMC NETWORKS INC,CMN,00164V103,173,3300,SH,DFND,1,3300,0,0,Put
AMC NETWORKS INC,CMN,00164V103,29927,571780,SH,DFND,2,571780,0,0,
AMDOCS LTD,CMN,G02602103,80115,1375364,SH,DFND,1,1375364,0,0,
AMDOCS LTD,CMN,G02602103,58,1000,SH,DFND,1,1000,0,0,Call
AMDOCS LTD,CMN,G02602103,1212,20800,SH,DFND,1,20800,0,0,Put
AMDOCS LTD,CMN,G02602103,7768,133349,SH,DFND,2,131861,0,1488,
AMEC FOSTER WHEELER PLC,CMN,00167X205,428,74879,SH,DFND,1,74879,0,0,
AMEC FOSTER WHEELER PLC,CMN,00167X205,120,21075,SH,DFND,2,21075,0,0,
AMEDICA CORP,CMN,023435209,9,14263,SH,DFND,1,14263,0,0,
AMEDISYS INC,CMN,023436108,6233,146204,SH,DFND,1,146204,0,0,
AMERCO,CMN,023586100,26434,71522,SH,DFND,1,71522,0,0,
AMERCO,CMN,023586100,399,1080,SH,DFND,2,931,0,149,
AMEREN CORP,CMN,023608102,142313,2712784,SH,DFND,1,2712434,0,350,
AMEREN CORP,CMN,023608102,10,200,SH,DFND,1,200,0,0,Put
AMEREN CORP,CMN,023608102,100,1900,SH,DFND,1,1900,0,0,Call
AMEREN CORP,CMN,023608102,25300,482264,SH,DFND,2,471008,0,11256,
AMEREN CORP,CMN,023608102,706,13465,SH,DFND,6,13465,0,0,
AMERICA MOVIL SAB DE CV,CMN,02364W105,18423,1465611,SH,DFND,1,1465611,0,0,
AMERICA MOVIL SAB DE CV,CMN,02364W105,7609,605300,SH,DFND,1,605300,0,0,Put
AMERICA MOVIL SAB DE CV,CMN,02364W105,1024,81500,SH,DFND,1,81500,0,0,Call
AMERICA MOVIL SAB DE CV,CMN,02364W105,9497,755538,SH,DFND,2,755538,0,0,
AMERICA MOVIL SAB DE CV,CMN,02364W105,950,75593,SH,DFND,3,75593,0,0,
AMERICAN AIRLS GROUP INC,CMN,02376R102,105680,2263439,SH,DFND,1,2263404,0,35,
AMERICAN AIRLS GROUP INC,CMN,02376R102,114895,2460800,SH,DFND,1,2460800,0,0,Call
AMERICAN AIRLS GROUP INC,CMN,02376R102,75502,1617100,SH,DFND,1,1617100,0,0,Put
AMERICAN AIRLS GROUP INC,CMN,02376R102,20062,429676,SH,DFND,2,429676,0,0,
AMERICAN AIRLS GROUP INC,CMN,02376R102,1979,42393,SH,DFND,3,8013,0,34380,
AMERICAN AIRLS GROUP INC,CMN,02376R102,327,7009,SH,DFND,6,7009,0,0,
AMERICAN ASSETS TR INC,CMN,024013104,2929,67995,SH,DFND,1,67995,0,0,
AMERICAN ASSETS TR INC,CMN,024013104,571,13245,SH,DFND,2,13245,0,0,
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,6239,323255,SH,DFND,1,323255,0,0,
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,722,37400,SH,DFND,1,37400,0,0,Put
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,766,39700,SH,DFND,1,39700,0,0,Call
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,670,34714,SH,DFND,2,34714,0,0,
AMERICAN CAMPUS CMNTYS INC,CMN,024835100,38935,782296,SH,DFND,1,782296,0,0,
AMERICAN CAMPUS CMNTYS INC,CMN,024835100,6289,126352,SH,DFND,2,124994,0,1358,
AMERICAN CAMPUS CMNTYS INC,CMN,024835100,319,6408,SH,DFND,6,6408,0,0,
AMERICAN CAP LTD,CMN,02503Y103,129087,7203515,SH,DFND,1,7203515,0,0,
AMERICAN CAP LTD,CMN,02503Y103,5163,288100,SH,DFND,1,288100,0,0,Call
AMERICAN CAP LTD,CMN,02503Y103,100,5600,SH,DFND,1,5600,0,0,Put
AMERICAN CAP LTD,CMN,02503Y103,1177,65661,SH,DFND,2,65661,0,0,
AMERICAN DG ENERGY INC,CMN,025398108,13,45340,SH,DFND,1,45340,0,0,
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,36840,2428487,SH,DFND,1,2428397,0,90,
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,5610,369800,SH,DFND,1,369800,0,0,Put
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,6012,396300,SH,DFND,1,396300,0,0,Call
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,5515,363565,SH,DFND,2,363565,0,0,
AMERICAN ELEC PWR INC,CMN,025537101,138707,2203103,SH,DFND,1,2192879,0,10224,
AMERICAN ELEC PWR INC,CMN,025537101,2103,33400,SH,DFND,1,33400,0,0,Put
AMERICAN ELEC PWR INC,CMN,025537101,9627,152900,SH,DFND,1,152900,0,0,Call
AMERICAN ELEC PWR INC,CMN,025537101,47347,752012,SH,DFND,2,740889,0,11123,
AMERICAN ELEC PWR INC,CMN,025537101,1331,21142,SH,DFND,6,21142,0,0,
AMERICAN EQTY INVT LIFE HLD,CMN,025676206,3355,148857,SH,DFND,1,148857,0,0,
AMERICAN EQTY INVT LIFE HLD,CMN,025676206,11694,518812,SH,DFND,2,518812,0,0,
AMERICAN EXPRESS CO,CMN,025816109,291528,3935310,SH,DFND,1,3308497,0,626813,
AMERICAN EXPRESS CO,CMN,025816109,228470,3084100,SH,DFND,1,3084100,0,0,Put
AMERICAN EXPRESS CO,CMN,025816109,101186,1365900,SH,DFND,1,1365900,0,0,Call
AMERICAN EXPRESS CO,CMN,025816109,262553,3544186,SH,DFND,2,3525492,0,18694,
AMERICAN EXPRESS CO,CMN,025816109,1920,25917,SH,DFND,3,343,0,25574,
AMERICAN EXPRESS CO,CMN,025816109,489,6600,SH,DFND,4,0,0,6600,
AMERICAN EXPRESS CO,CMN,025816109,36509,492837,SH,DFND,5,757,0,492080,
AMERICAN EXPRESS CO,CMN,025816109,4067,54904,SH,DFND,6,54904,0,0,
AMERICAN FINL GROUP INC OHIO,CMN,025932104,53797,610496,SH,DFND,1,610496,0,0,
AMERICAN FINL GROUP INC OHIO,CMN,025932104,8114,92075,SH,DFND,2,91617,0,458,
AMERICAN HOMES 4 RENT,CMN,02665T306,14518,692015,SH,DFND,1,692015,0,0,
AMERICAN HOMES 4 RENT,CMN,02665T306,2,100,SH,DFND,1,100,0,0,Call
AMERICAN HOMES 4 RENT,CMN,02665T306,31,1500,SH,DFND,1,1500,0,0,Put
AMERICAN HOMES 4 RENT,CMN,02665T306,15662,746522,SH,DFND,2,699367,0,47155,
AMERICAN HOMES 4 RENT,CMN,02665T306,19,894,SH,DFND,6,894,0,0,
AMERICAN HOMES 4 RENT,CMN,02665T306,191,9081,SH,OTR,"6,2",0,9081,0,
AMERICAN INTL GROUP INC,WTS,026874156,624,26592,SH,DFND,1,25490,0,1102,
AMERICAN INTL GROUP INC,CMN,026874784,149050,2282192,SH,DFND,1,2087791,0,194401,
AMERICAN INTL GROUP INC,CMN,026874784,66570,1019300,SH,DFND,1,1019300,0,0,Call
AMERICAN INTL GROUP INC,CMN,026874784,88567,1356100,SH,DFND,1,1356100,0,0,Put
AMERICAN INTL GROUP INC,WTS,026874156,346,14743,SH,DFND,2,14743,0,0,
AMERICAN INTL GROUP INC,CMN,026874784,96834,1482675,SH,DFND,2,1480030,0,2645,
AMERICAN INTL GROUP INC,CMN,026874784,1688,25839,SH,DFND,3,299,0,25540,
AMERICAN INTL GROUP INC,CMN,026874784,442,6771,SH,DFND,5,3971,0,2800,
AMERICAN INTL GROUP INC,CMN,026874784,3000,45931,SH,DFND,6,45931,0,0,
AMERICAN INTL GROUP INC,CMN,026874784,458,7019,SH,DFND,7,7019,0,0,
AMERICAN MIDSTREAM PARTNERS,CMN,02752P100,269,14804,SH,DFND,1,14804,0,0,
AMERICAN NATL INS CO,CMN,028591105,1084,8701,SH,DFND,1,8701,0,0,
AMERICAN NATL INS CO,CMN,028591105,1396,11206,SH,DFND,2,10969,0,237,
AMERICAN PUBLIC EDUCATION IN,CMN,02913V103,1613,65714,SH,DFND,1,65714,0,0,
AMERICAN RAILCAR INDS INC,CMN,02916P103,379,8362,SH,DFND,1,8362,0,0,
AMERICAN RAILCAR INDS INC,CMN,02916P103,127,2800,SH,DFND,1,2800,0,0,Put
AMERICAN RAILCAR INDS INC,CMN,02916P103,639,14108,SH,DFND,2,14108,0,0,
AMERICAN RENAL ASSOCIATES HO,CMN,029227105,15160,712408,SH,DFND,2,670642,0,41766,
AMERICAN RLTY CAP PPTYS INC,CNV,02917TAB0,3967,3967000,PRN,DFND,1,3967000,0,0,
