nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
CHOICE HOTELS INTL INC,CMN,169905106,928,18893,SH,DFND,1,18893,0,0,
CHOICE HOTELS INTL INC,CMN,169905106,227,4617,SH,DFND,2,4617,0,0,
CHRISTOPHER & BANKS CORP,CMN,171046105,910,106530,SH,DFND,1,106530,0,0,
CHUBB CORP,CMN,171232101,64747,670052,SH,DFND,1,641587,0,28465,
CHUBB CORP,CMN,171232101,4116,42600,SH,DFND,1,42600,0,0,Put
CHUBB CORP,CMN,171232101,4522,46800,SH,DFND,1,46800,0,0,Call
CHUBB CORP,CMN,171232101,14061,145510,SH,DFND,2,145510,0,0,
CHUNGHWA TELECOM CO LTD,CMN,17133Q502,465,15014,SH,DFND,1,15014,0,0,
CHUNGHWA TELECOM CO LTD,CMN,17133Q502,1461,47183,SH,DFND,2,47183,0,0,
CHURCH & DWIGHT INC,CMN,171340102,14605,220354,SH,DFND,1,220354,0,0,
CHURCH & DWIGHT INC,CMN,171340102,151705,2288855,SH,DFND,2,2179645,0,109210,
CHURCH & DWIGHT INC,CMN,171340102,773,11663,SH,OTR,"6,2",0,11663,0,
CHURCHILL DOWNS INC,CMN,171484108,566,6311,SH,DFND,1,6311,0,0,
CHUYS HLDGS INC,CMN,171604101,15426,428266,SH,DFND,2,428266,0,0,
CIBER INC,CMN,17163B102,694,167612,SH,DFND,1,167612,0,0,
CIBER INC,CMN,17163B102,808,195252,SH,DFND,2,195252,0,0,
CIENA CORP,CMN,171779309,8727,364709,SH,DFND,1,364709,0,0,
CIENA CORP,CMN,171779309,6076,253900,SH,DFND,1,253900,0,0,Call
CIENA CORP,CMN,171779309,4319,180500,SH,DFND,1,180500,0,0,Put
CIENA CORP,CMN,171779309,2538,106070,SH,DFND,2,106070,0,0,
CIGNA CORPORATION,CMN,125509109,53713,613998,SH,DFND,1,604813,0,9185,
CIGNA CORPORATION,CMN,125509109,13008,148700,SH,DFND,1,148700,0,0,Call
CIGNA CORPORATION,CMN,125509109,12125,138600,SH,DFND,1,138600,0,0,Put
CIGNA CORPORATION,CMN,125509109,12829,146656,SH,DFND,2,146656,0,0,
CIMAREX ENERGY CO,CMN,171798101,19039,181479,SH,DFND,1,181479,0,0,
CIMAREX ENERGY CO,CMN,171798101,3934,37500,SH,DFND,1,37500,0,0,Call
CIMAREX ENERGY CO,CMN,171798101,3556,33900,SH,DFND,1,33900,0,0,Put
CIMAREX ENERGY CO,CMN,171798101,199076,1897590,SH,DFND,2,1886536,0,11054,
CIMAREX ENERGY CO,CMN,171798101,2518,24000,SH,DFND,7,24000,0,0,
CINCINNATI BELL INC NEW,CMN,171871106,3350,940918,SH,DFND,1,749688,0,191230,
CINCINNATI BELL INC NEW,CMN,171871106,290,81426,SH,DFND,2,81426,0,0,
CINCINNATI FINL CORP,CMN,172062101,17332,330960,SH,DFND,1,320286,0,10674,
CINCINNATI FINL CORP,CMN,172062101,6147,117369,SH,DFND,2,114669,0,2700,
CINEDIGM CORP,CMN,172406100,128,63484,SH,DFND,1,63484,0,0,
CINEMARK HOLDINGS INC,CMN,17243V102,3526,105782,SH,DFND,1,105782,0,0,
CINEMARK HOLDINGS INC,CMN,17243V102,784,23508,SH,DFND,2,23508,0,0,
CINTAS CORP,CMN,172908105,14886,249800,SH,DFND,1,249800,0,0,
CINTAS CORP,CMN,172908105,1591,26700,SH,DFND,1,26700,0,0,Put
CINTAS CORP,CMN,172908105,1508,25300,SH,DFND,1,25300,0,0,Call
CINTAS CORP,CMN,172908105,1559,26154,SH,DFND,2,26154,0,0,
CIRCOR INTL INC,CMN,17273K109,3746,46367,SH,DFND,1,45758,0,609,
CIRCOR INTL INC,CMN,17273K109,43989,544558,SH,DFND,2,511810,0,32748,
CIRRUS LOGIC INC,CMN,172755100,10991,538122,SH,DFND,1,538122,0,0,
CIRRUS LOGIC INC,CMN,172755100,5678,278000,SH,DFND,1,278000,0,0,Call
CIRRUS LOGIC INC,CMN,172755100,4391,215000,SH,DFND,1,215000,0,0,Put
CIRRUS LOGIC INC,CMN,172755100,4328,211894,SH,DFND,2,211894,0,0,
CISCO SYS INC,CMN,17275R102,416724,18578846,SH,DFND,1,16532507,0,2046339,
CISCO SYS INC,CMN,17275R102,250539,11169800,SH,DFND,1,11169800,0,0,Call
CISCO SYS INC,CMN,17275R102,152717,6808600,SH,DFND,1,6808600,0,0,Put
CISCO SYS INC,CMN,17275R102,122123,5444641,SH,DFND,2,5417822,0,26819,
CISCO SYS INC,CMN,17275R102,347,15491,SH,DFND,3,15491,0,0,
CISCO SYS INC,CMN,17275R102,416,18560,SH,DFND,4,0,0,18560,
CISCO SYS INC,CMN,17275R102,902,40200,SH,DFND,5,0,0,40200,
CISCO SYS INC,CMN,17275R102,179,8000,SH,DFND,6,8000,0,0,
CISCO SYS INC,CMN,17275R102,482,21474,SH,OTR,"6,2",0,21474,0,
CISCO SYS INC,CMN,17275R102,2246,100155,SH,DFND,7,100155,0,0,
CIT GROUP INC,CMN,125581801,25846,495799,SH,DFND,1,495799,0,0,
CIT GROUP INC,CMN,125581801,6370,122200,SH,DFND,1,122200,0,0,Call
CIT GROUP INC,CMN,125581801,15649,300200,SH,DFND,1,300200,0,0,Put
CIT GROUP INC,CMN,125581801,155011,2973551,SH,DFND,2,2953149,0,20402,
CITIGROUP INC,CMN,172967424,612686,11757550,SH,DFND,1,11648636,0,108914,
CITIGROUP INC,WTS,172967234,1638,26456764,SH,DFND,1,26456764,0,0,
CITIGROUP INC,CMN,172967424,620641,11910200,SH,DFND,1,11910200,0,0,Call
CITIGROUP INC,CMN,172967424,670906,12874800,SH,DFND,1,12874800,0,0,Put
CITIGROUP INC,CMN,172967424,575725,11048270,SH,DFND,2,10690510,0,357760,
CITIGROUP INC,CMN,172967424,26055,500000,SH,DFND,2,500000,0,0,Call
CITIGROUP INC,CMN,172967424,35668,684477,SH,DFND,3,21968,0,662509,
CITIGROUP INC,CMN,172967424,132,2539,SH,DFND,6,2539,0,0,
CITIGROUP INC,CMN,172967424,11887,228120,SH,OTR,"6,2",0,228120,0,
CITIZENS INC,CMN,174740100,180,20615,SH,DFND,1,20615,0,0,
CITRIX SYS INC,CMN,177376100,33514,529866,SH,DFND,1,520778,0,9088,
CITRIX SYS INC,CMN,177376100,8722,137900,SH,DFND,1,137900,0,0,Call
CITRIX SYS INC,CMN,177376100,6230,98500,SH,DFND,1,98500,0,0,Put
CITRIX SYS INC,CMN,177376100,222787,3522317,SH,DFND,2,3502482,0,19835,
CITRIX SYS INC,CMN,177376100,1421,22471,SH,DFND,7,22471,0,0,
CITY HLDG CO,CMN,177835105,3833,82723,SH,DFND,1,82723,0,0,
CITY HLDG CO,CMN,177835105,951,20519,SH,DFND,2,20519,0,0,
CITY NATL CORP,CMN,178566105,8044,101537,SH,DFND,1,101537,0,0,
CITY NATL CORP,CMN,178566105,230,2900,SH,DFND,1,2900,0,0,Call
CITY NATL CORP,CMN,178566105,768,9700,SH,DFND,1,9700,0,0,Put
CITY NATL CORP,CMN,178566105,3635,45881,SH,DFND,2,45881,0,0,
CLARCOR INC,CMN,179895107,3445,53542,SH,DFND,1,53542,0,0,
CLARCOR INC,CMN,179895107,590,9164,SH,DFND,2,9164,0,0,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383Q739,22104,628306,SH,DFND,1,628306,0,0,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383Q507,4294,155306,SH,DFND,1,711,0,154595,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383Q879,2423,93543,SH,DFND,1,93543,0,0,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383M605,29567,656890,SH,DFND,1,656890,0,0,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383M100,2780,80239,SH,DFND,1,75314,0,4925,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383M662,256,5249,SH,DFND,1,5249,0,0,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383M423,1282,47873,SH,DFND,1,18243,0,29630,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383Q606,518,35186,SH,DFND,1,35186,0,0,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383M209,3962,84534,SH,DFND,1,84534,0,0,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383M431,1057,39620,SH,DFND,1,0,0,39620,
CLAYMORE EXCHANGE TRD FD TR,CMN,18383M415,594,22000,SH,DFND,1,0,0,22000,
CLEAN ENERGY FUELS CORP,CMN,184499101,2262,175595,SH,DFND,1,175595,0,0,
CLEAN ENERGY FUELS CORP,CMN,184499101,1951,151500,SH,DFND,1,151500,0,0,Call
CLEAN ENERGY FUELS CORP,CMN,184499101,1477,114700,SH,DFND,1,114700,0,0,Put
CLEAN HARBORS INC,CMN,184496107,3431,57218,SH,DFND,1,57218,0,0,
CLEAN HARBORS INC,CMN,184496107,610,10174,SH,DFND,2,10174,0,0,
CLEAR CHANNEL OUTDOOR HLDGS,CMN,18451C109,197,19397,SH,DFND,1,19397,0,0,
CLEAR CHANNEL OUTDOOR HLDGS,CMN,18451C109,364,35898,SH,DFND,2,35898,0,0,
CLEAR CHANNEL OUTDOOR HLDGS,CMN,18451C109,313,30880,SH,DFND,7,30880,0,0,
CLEARWATER PAPER CORP,CMN,18538R103,2226,42392,SH,DFND,1,42392,0,0,
CLECO CORP NEW,CMN,12561W105,6156,132037,SH,DFND,1,129289,0,2748,
CLECO CORP NEW,CMN,12561W105,87936,1886234,SH,DFND,2,1774886,0,111348,
CLIFFS NAT RES INC,CMN,18683K101,14128,539019,SH,DFND,1,538559,0,460,
CLIFFS NAT RES INC,CMN,18683K101,16824,641900,SH,DFND,1,641900,0,0,Call
CLIFFS NAT RES INC,CMN,18683K101,13045,497700,SH,DFND,1,497700,0,0,Put
CLIFFS NAT RES INC,CMN,18683K101,22111,843591,SH,DFND,2,696649,0,146942,
CLOROX CO DEL,CMN,189054109,28022,302087,SH,DFND,1,284512,0,17575,
CLOROX CO DEL,CMN,189054109,8005,86300,SH,DFND,1,86300,0,0,Call
CLOROX CO DEL,CMN,189054109,6966,75100,SH,DFND,1,75100,0,0,Put
CLOROX CO DEL,CMN,189054109,5706,61514,SH,DFND,2,61514,0,0,
CLOUD PEAK ENERGY INC,CMN,18911Q102,6963,386848,SH,DFND,1,386848,0,0,
CLOVIS ONCOLOGY INC,CMN,189464100,310,5143,SH,DFND,1,5143,0,0,
CLOVIS ONCOLOGY INC,CMN,189464100,2387,39600,SH,DFND,1,39600,0,0,Call
CLOVIS ONCOLOGY INC,CMN,189464100,7055,117055,SH,DFND,2,117055,0,0,
CME GROUP INC,CMN,12572Q105,63136,804693,SH,DFND,1,766464,0,38229,
CME GROUP INC,CMN,12572Q105,26731,340700,SH,DFND,1,340700,0,0,Put
CME GROUP INC,CMN,12572Q105,23467,299100,SH,DFND,1,299100,0,0,Call
CME GROUP INC,CMN,12572Q105,45334,577797,SH,DFND,2,530994,0,46803,
CME GROUP INC,CMN,12572Q105,24578,313261,SH,DFND,3,2,0,313259,
CME GROUP INC,CMN,12572Q105,2145,27335,SH,DFND,4,0,0,27335,
CME GROUP INC,CMN,12572Q105,785,10004,SH,DFND,8,10004,0,0,
CMS ENERGY CORP,CMN,125896100,21651,808762,SH,DFND,1,808762,0,0,
CMS ENERGY CORP,CMN,125896100,8159,304800,SH,DFND,1,304800,0,0,Call
CMS ENERGY CORP,CMN,125896100,179,6700,SH,DFND,1,6700,0,0,Put
CMS ENERGY CORP,CMN,125896100,1118,41772,SH,DFND,2,41772,0,0,
CNA FINL CORP,CMN,126117100,1535,35786,SH,DFND,1,35786,0,0,
CNA FINL CORP,CMN,126117100,1335,31134,SH,DFND,2,31134,0,0,
CNH INDL N V,CMN,N20944109,560,49339,SH,DFND,1,49339,0,0,
CNH INDL N V,CMN,N20944109,87,7640,SH,DFND,1,7640,0,0,Call
CNH INDL N V,CMN,N20944109,4314,380130,SH,DFND,2,380130,0,0,
CNH INDL N V,CMN,N20944109,22822,2010767,SH,DFND,3,2010767,0,0,
CNO FINL GROUP INC,CMN,12621E103,10539,595784,SH,DFND,1,591126,0,4658,
CNO FINL GROUP INC,CMN,12621E103,106,6000,SH,DFND,1,6000,0,0,Put
CNO FINL GROUP INC,CMN,12621E103,417,23600,SH,DFND,1,23600,0,0,Call
CNO FINL GROUP INC,CMN,12621E103,80665,4559915,SH,DFND,2,4306389,0,253526,
CNOOC LTD,CMN,126132109,3027,16128,SH,DFND,1,13354,0,2774,
CNOOC LTD,CMN,126132109,19,100,SH,DFND,1,100,0,0,Call
CNOOC LTD,CMN,126132109,169,900,SH,DFND,1,900,0,0,Put
CNOOC LTD,CMN,126132109,4433,23625,SH,DFND,2,23625,0,0,
COACH INC,CMN,189754104,86121,1534310,SH,DFND,1,1532245,0,2065,
COACH INC,CMN,189754104,41929,747000,SH,DFND,1,747000,0,0,Call
COACH INC,CMN,189754104,24944,444400,SH,DFND,1,444400,0,0,Put
COACH INC,CMN,189754104,10734,191230,SH,DFND,2,191230,0,0,
COACH INC,CMN,189754104,1465,26106,SH,DFND,7,26106,0,0,
COBALT INTL ENERGY INC,CMN,19075F106,572891,34826204,SH,DFND,1,34826204,0,0,
COBALT INTL ENERGY INC,CNV,19075FAA4,1769,2000000,PRN,DFND,3,2000000,0,0,
COBIZ FINANCIAL INC,CMN,190897108,846,70708,SH,DFND,1,69445,0,1263,
COBIZ FINANCIAL INC,CMN,190897108,13208,1104373,SH,DFND,2,1036382,0,67991,
COCA COLA BOTTLING CO CONS,CMN,191098102,836,11425,SH,DFND,1,11425,0,0,
COCA COLA CO,CMN,191216100,384268,9302052,SH,DFND,1,8600246,0,701806,
COCA COLA CO,CMN,191216100,146514,3546700,SH,DFND,1,3546700,0,0,Call
COCA COLA CO,CMN,191216100,224458,5433500,SH,DFND,1,5433500,0,0,Put
COCA COLA CO,CMN,191216100,226513,5483253,SH,DFND,2,5371710,0,111543,
COCA COLA CO,CMN,191216100,2676,64786,SH,DFND,3,51692,0,13094,
COCA COLA CO,CMN,191216100,329,7976,SH,DFND,5,0,0,7976,
COCA COLA CO,CMN,191216100,338,8178,SH,DFND,6,8178,0,0,
COCA COLA ENTERPRISES INC NE,CMN,19122T109,46535,1054489,SH,DFND,1,1013110,0,41379,
COCA COLA ENTERPRISES INC NE,CMN,19122T109,56438,1278900,SH,DFND,1,1278900,0,0,Call
COCA COLA ENTERPRISES INC NE,CMN,19122T109,1628,36900,SH,DFND,1,36900,0,0,Put
COCA COLA ENTERPRISES INC NE,CMN,19122T109,59224,1342031,SH,DFND,2,1342031,0,0,
COCA COLA ENTERPRISES INC NE,CMN,19122T109,335,7600,SH,DFND,5,0,0,7600,
COCA COLA ENTERPRISES INC NE,CMN,19122T109,232,5265,SH,DFND,7,5265,0,0,
COCA COLA FEMSA S A B DE C V,CMN,191241108,555,4557,SH,DFND,1,4557,0,0,
COCA COLA FEMSA S A B DE C V,CMN,191241108,362,2971,SH,DFND,2,2971,0,0,
COCA COLA FEMSA S A B DE C V,CMN,191241108,1018,8358,SH,DFND,3,8358,0,0,
CODEXIS INC,CMN,192005106,74,53076,SH,DFND,1,53076,0,0,
COEUR MNG INC,CMN,192108504,134,12320,SH,DFND,1,12320,0,0,
COEUR MNG INC,CMN,192108504,2754,253800,SH,DFND,1,253800,0,0,Call
COEUR MNG INC,CMN,192108504,1358,125200,SH,DFND,1,125200,0,0,Put
COEUR MNG INC,CMN,192108504,282,25955,SH,DFND,2,25955,0,0,
COGENT COMM GROUP INC,CMN,19239V302,722,17868,SH,DFND,1,17868,0,0,
COGENT COMM GROUP INC,CMN,19239V302,380,9405,SH,DFND,2,9405,0,0,
COGNEX CORP,CMN,192422103,7679,201118,SH,DFND,1,201118,0,0,
COGNEX CORP,CMN,192422103,342,8970,SH,DFND,2,8970,0,0,
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,81965,811692,SH,DFND,1,810013,0,1679,
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,26931,266700,SH,DFND,1,266700,0,0,Call
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,18631,184500,SH,DFND,1,184500,0,0,Put
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,49378,488992,SH,DFND,2,488992,0,0,
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,43330,429096,SH,DFND,7,429096,0,0,
COHEN & STEERS INC,CMN,19247A100,319,7967,SH,DFND,1,7627,0,340,
COHEN & STEERS INC,CMN,19247A100,13675,341353,SH,DFND,2,323026,0,18327,
COHEN & STEERS INFRASTRUCTUR,CMN,19248A109,1917,93069,SH,DFND,1,91469,0,1600,
COHERENT INC,CMN,192479103,5195,69839,SH,DFND,1,69839,0,0,
COHERENT INC,CMN,192479103,718,9646,SH,DFND,2,9646,0,0,
COHU INC,CMN,192576106,799,76128,SH,DFND,1,76128,0,0,
COINSTAR INC,CNV,19259PAF9,42,25000,PRN,DFND,1,25000,0,0,
COLE REAL ESTATE INVTS INC,CMN,19329V105,40852,2909669,SH,DFND,1,2909669,0,0,
COLE REAL ESTATE INVTS INC,CMN,19329V105,8117,578100,SH,DFND,1,578100,0,0,Call
COLFAX CORP,CMN,194014106,697,10948,SH,DFND,1,10948,0,0,
COLFAX CORP,CMN,194014106,803,12607,SH,DFND,2,12607,0,0,
COLGATE PALMOLIVE CO,CMN,194162103,138921,2130356,SH,DFND,1,1917802,0,212554,
COLGATE PALMOLIVE CO,CMN,194162103,21232,325600,SH,DFND,1,325600,0,0,Call
COLGATE PALMOLIVE CO,CMN,194162103,26325,403700,SH,DFND,1,403700,0,0,Put
COLGATE PALMOLIVE CO,CMN,194162103,200966,3081826,SH,DFND,2,2636514,0,445312,
COLGATE PALMOLIVE CO,CMN,194162103,4226,64807,SH,DFND,3,3601,0,61206,
COLGATE PALMOLIVE CO,CMN,194162103,415,6366,SH,DFND,6,6366,0,0,
COLGATE PALMOLIVE CO,CMN,194162103,959,14699,SH,OTR,"6,2",0,14699,0,
COLONY FINL INC,CMN,19624R106,5702,281049,SH,DFND,1,281049,0,0,
COLONY FINL INC,CMN,19624R106,1877,92520,SH,DFND,2,92520,0,0,
COLUMBIA BKG SYS INC,CMN,197236102,4764,173298,SH,DFND,1,173298,0,0,
COLUMBIA BKG SYS INC,CMN,197236102,4124,150002,SH,DFND,2,150002,0,0,
COLUMBIA PPTY TR INC,CMN,198287203,4017,160679,SH,DFND,1,160679,0,0,
COLUMBIA SPORTSWEAR CO,CMN,198516106,277,3516,SH,DFND,1,3516,0,0,
COLUMBIA SPORTSWEAR CO,CMN,198516106,6773,86012,SH,DFND,2,86012,0,0,
COLUMBUS MCKINNON CORP N Y,CMN,199333105,929,34231,SH,DFND,1,34231,0,0,
COMCAST CORP NEW,CMN,20030N200,25070,502611,SH,DFND,1,205209,0,297402,
COMCAST CORP NEW,CMN,20030N101,357868,6886705,SH,DFND,1,6808091,0,78614,
COMCAST CORP NEW,CMN,20030N200,4524,90700,SH,DFND,1,90700,0,0,Put
COMCAST CORP NEW,CMN,20030N200,2170,43500,SH,DFND,1,43500,0,0,Call
COMCAST CORP NEW,CMN,20030N101,125469,2414500,SH,DFND,1,2414500,0,0,Put
COMCAST CORP NEW,CMN,20030N101,68272,1313800,SH,DFND,1,1313800,0,0,Call
COMCAST CORP NEW,CMN,20030N200,42634,854732,SH,DFND,2,711617,0,143115,
COMCAST CORP NEW,CMN,20030N101,324201,6238825,SH,DFND,2,6093902,0,144923,
COMCAST CORP NEW,CMN,20030N101,2350,45221,SH,OTR,"6,2",0,45221,0,
COMCAST CORP NEW,CMN,20030N200,1418,28420,SH,OTR,"6,2",0,28420,0,
COMERICA INC,CMN,200340107,65429,1376286,SH,DFND,1,1373624,0,2662,
COMERICA INC,CMN,200340107,3613,76000,SH,DFND,1,76000,0,0,Call
COMERICA INC,CMN,200340107,6033,126900,SH,DFND,1,126900,0,0,Put
COMERICA INC,CMN,200340107,97587,2052736,SH,DFND,2,2049985,0,2751,
COMERICA INC,CMN,200340107,1124,23641,SH,OTR,"6,2",0,23641,0,
COMFORT SYS USA INC,CMN,199908104,1686,86950,SH,DFND,1,85527,0,1423,
COMFORT SYS USA INC,CMN,199908104,25381,1308949,SH,DFND,2,1231442,0,77507,
COMMERCE BANCSHARES INC,CMN,200525103,8514,189587,SH,DFND,1,189587,0,0,
COMMERCE BANCSHARES INC,CMN,200525103,2541,56576,SH,DFND,2,56576,0,0,
COMMERCIAL METALS CO,CMN,201723103,5201,255817,SH,DFND,1,254664,0,1153,
COMMERCIAL METALS CO,CMN,201723103,29368,1444550,SH,DFND,2,1382115,0,62435,
COMMERCIAL VEH GROUP INC,CMN,202608105,194,26718,SH,DFND,1,26718,0,0,
COMMONWEALTH REIT,CMN,203233101,25037,1074100,SH,DFND,1,1074100,0,0,
COMMONWEALTH REIT,CMN,203233101,1851,79400,SH,DFND,1,79400,0,0,Put
COMMONWEALTH REIT,CMN,203233101,851,36513,SH,DFND,2,36513,0,0,
COMMONWEALTH REIT,CMN,203233101,583,25000,SH,DFND,3,25000,0,0,
COMMONWEALTH REIT,CMN,203233101,7,288,SH,OTR,"6,2",0,288,0,
COMMSCOPE HLDG CO INC,CMN,20337X109,39767,2100743,SH,DFND,2,1976542,0,124201,
COMMUNITY BK SYS INC,CMN,203607106,6229,156983,SH,DFND,1,155851,0,1132,
COMMUNITY BK SYS INC,CMN,203607106,39609,998200,SH,DFND,2,937619,0,60581,
COMMUNITY HEALTH SYS INC NEW,CMN,203668108,3968,101046,SH,DFND,1,99546,0,1500,
COMMUNITY HEALTH SYS INC NEW,CMN,203668108,5784,147300,SH,DFND,1,147300,0,0,Call
COMMUNITY HEALTH SYS INC NEW,CMN,203668108,2054,52301,SH,DFND,2,52301,0,0,
COMMUNITY TR BANCORP INC,CMN,204149108,358,7919,SH,DFND,1,7919,0,0,
COMMVAULT SYSTEMS INC,CMN,204166102,6448,86137,SH,DFND,1,86137,0,0,
COMMVAULT SYSTEMS INC,CMN,204166102,786,10500,SH,DFND,1,10500,0,0,Put
COMMVAULT SYSTEMS INC,CMN,204166102,262,3500,SH,DFND,1,3500,0,0,Call
COMMVAULT SYSTEMS INC,CMN,204166102,33858,452276,SH,DFND,2,452276,0,0,
COMPANHIA BRASILEIRA DE DIST,CMN,20440T201,5882,131687,SH,DFND,1,131687,0,0,
COMPANHIA BRASILEIRA DE DIST,CMN,20440T201,1077,24100,SH,DFND,2,24100,0,0,
COMPANHIA DE SANEAMENTO BASI,CMN,20441A102,387,34087,SH,DFND,1,34087,0,0,
COMPANHIA DE SANEAMENTO BASI,CMN,20441A102,3,300,SH,DFND,1,300,0,0,Call
COMPANHIA DE SANEAMENTO BASI,CMN,20441A102,548,48340,SH,DFND,2,48340,0,0,
COMPANHIA DE SANEAMENTO BASI,CMN,20441A102,950,83750,SH,DFND,3,83750,0,0,
COMPANHIA ENERGETICA DE MINA,CMN,204409601,149,19124,SH,DFND,1,19124,0,0,
COMPANHIA ENERGETICA DE MINA,CMN,204409601,424,54486,SH,DFND,2,54486,0,0,
COMPANHIA ENERGETICA DE MINA,CMN,204409601,2533,325105,SH,DFND,3,325105,0,0,
COMPANHIA ENERGETICA DE MINA,CMN,204409601,1559,200083,SH,DFND,7,200083,0,0,
COMPANHIA PARANAENSE ENERG C,CMN,20441B407,1026,78059,SH,DFND,1,78059,0,0,
COMPANHIA PARANAENSE ENERG C,CMN,20441B407,276,20975,SH,DFND,2,20975,0,0,
COMPANHIA SIDERURGICA NACION,CMN,20440W105,1770,285547,SH,DFND,1,285547,0,0,
COMPANHIA SIDERURGICA NACION,CMN,20440W105,466,75100,SH,DFND,1,75100,0,0,Put
COMPANHIA SIDERURGICA NACION,CMN,20440W105,689,111200,SH,DFND,1,111200,0,0,Call
COMPANHIA SIDERURGICA NACION,CMN,20440W105,13663,2203656,SH,DFND,2,2203656,0,0,
COMPANHIA SIDERURGICA NACION,CMN,20440W105,4611,743696,SH,DFND,3,743696,0,0,
COMPANHIA SIDERURGICA NACION,CMN,20440W105,88,14164,SH,DFND,7,14164,0,0,
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,4080,363611,SH,DFND,1,363611,0,0,
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,956,85217,SH,DFND,2,85217,0,0,
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,231,20604,SH,DFND,3,20604,0,0,
COMPASS DIVERSIFIED HOLDINGS,CMN,20451Q104,1473,75058,SH,DFND,1,75058,0,0,
COMPASS MINERALS INTL INC,CMN,20451N101,2813,35145,SH,DFND,1,35145,0,0,
COMPUGEN LTD,CMN,M25722105,198,22175,SH,DFND,1,22175,0,0,
COMPUTER PROGRAMS & SYS INC,CMN,205306103,1755,28391,SH,DFND,1,28391,0,0,
COMPUTER PROGRAMS & SYS INC,CMN,205306103,1236,20000,SH,DFND,1,20000,0,0,Put
COMPUTER PROGRAMS & SYS INC,CMN,205306103,10959,177300,SH,DFND,1,177300,0,0,Call
COMPUTER PROGRAMS & SYS INC,CMN,205306103,417,6754,SH,DFND,2,6754,0,0,
COMPUTER SCIENCES CORP,CMN,205363104,43089,771099,SH,DFND,1,771099,0,0,
COMPUTER SCIENCES CORP,CMN,205363104,1928,34500,SH,DFND,1,34500,0,0,Put
COMPUTER SCIENCES CORP,CMN,205363104,464,8300,SH,DFND,1,8300,0,0,Call
COMPUTER SCIENCES CORP,CMN,205363104,3081,55144,SH,DFND,2,55144,0,0,
COMPUTER TASK GROUP INC,CMN,205477102,394,20908,SH,DFND,1,20908,0,0,
COMPUWARE CORP,CMN,205638109,8177,729457,SH,DFND,1,725459,0,3998,
COMPUWARE CORP,CMN,205638109,1129,100700,SH,DFND,1,100700,0,0,Call
COMPUWARE CORP,CMN,205638109,10970,978632,SH,DFND,2,978632,0,0,
COMSCORE INC,CMN,20564W105,2440,85283,SH,DFND,1,85283,0,0,
COMSCORE INC,CMN,20564W105,1693,59161,SH,DFND,2,59161,0,0,
COMSTOCK RES INC,CMN,205768203,4277,233856,SH,DFND,1,233856,0,0,
COMSTOCK RES INC,CMN,205768203,1902,104000,SH,DFND,1,104000,0,0,Put
COMSTOCK RES INC,CMN,205768203,1219,66637,SH,DFND,2,66637,0,0,
COMTECH TELECOMMUNICATIONS C,CMN,205826209,2085,66158,SH,DFND,1,66158,0,0,
COMVERSE INC,CMN,20585P105,264,6796,SH,DFND,1,6796,0,0,
COMVERSE INC,CMN,20585P105,216,5574,SH,DFND,2,5574,0,0,
CON-WAY INC,CMN,205944101,3452,86933,SH,DFND,1,86933,0,0,
CON-WAY INC,CMN,205944101,167,4200,SH,DFND,1,4200,0,0,Call
CON-WAY INC,CMN,205944101,20,500,SH,DFND,1,500,0,0,Put
CON-WAY INC,CMN,205944101,2582,65019,SH,DFND,2,65019,0,0,
CONAGRA FOODS INC,CMN,205887102,27870,827011,SH,DFND,1,821946,0,5065,
CONAGRA FOODS INC,CMN,205887102,8806,261300,SH,DFND,1,261300,0,0,Call
CONAGRA FOODS INC,CMN,205887102,7795,231300,SH,DFND,1,231300,0,0,Put
CONAGRA FOODS INC,CMN,205887102,164634,4885295,SH,DFND,2,4876125,0,9170,
CONAGRA FOODS INC,CMN,205887102,1242,36856,SH,DFND,3,36856,0,0,
CONAGRA FOODS INC,CMN,205887102,2157,64018,SH,OTR,"6,2",0,64018,0,
CONATUS PHARMACEUTICALS INC,CMN,20600T108,142,22068,SH,DFND,1,22068,0,0,
CONCHO RES INC,CMN,20605P101,32597,301825,SH,DFND,1,91399,0,210426,
