nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
AIRCASTLE LTD,CMN,G0129K104,2348,105359,SH,DFND,1,105359,0,0,
AK STL HLDG CORP,CMN,001547108,8763,1567600,SH,DFND,1,1567600,0,0,
AK STL HLDG CORP,CMN,001547108,1777,317900,SH,DFND,1,317900,0,0,Put
AK STL HLDG CORP,CMN,001547108,1690,302300,SH,DFND,1,302300,0,0,Call
AK STL HLDG CORP,CMN,001547108,6944,1242269,SH,DFND,2,1195563,0,46706,
AK STL HLDG CORP,CMN,001547108,124,22158,SH,DFND,6,22158,0,0,
AKAMAI TECHNOLOGIES INC,CNV,00971TAG6,3360,3457000,PRN,DFND,1,3457000,0,0,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,77952,1599995,SH,DFND,1,1599995,0,0,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,4848,99500,SH,DFND,1,99500,0,0,Put
AKAMAI TECHNOLOGIES INC,CMN,00971T101,3786,77700,SH,DFND,1,77700,0,0,Call
AKAMAI TECHNOLOGIES INC,CMN,00971T101,8729,179176,SH,DFND,2,170900,0,8276,
AKEBIA THERAPEUTICS INC,CMN,00972D105,944,48004,SH,DFND,1,48004,0,0,
AKEBIA THERAPEUTICS INC,CMN,00972D105,11645,591993,SH,DFND,2,591993,0,0,
AKORN INC,CMN,009728106,84976,2560303,SH,DFND,1,2560303,0,0,
AKORN INC,CMN,009728106,63531,1914160,SH,DFND,2,1324969,0,589191,
AKORN INC,CMN,009728106,166,5000,SH,DFND,2,5000,0,0,Call
ALAMO GROUP INC,CMN,011311107,3376,31440,SH,DFND,1,31440,0,0,
ALAMO GROUP INC,CMN,011311107,3257,30330,SH,DFND,2,30330,0,0,
ALAMO GROUP INC,CMN,011311107,390,3636,SH,DFND,6,3636,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,7074,1046433,SH,DFND,1,1046433,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,133,19622,SH,DFND,2,19622,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,172,25376,SH,DFND,3,25376,0,0,
ALARM COM HLDGS INC,CMN,011642105,395,8736,SH,DFND,1,8736,0,0,
ALASKA AIR GROUP INC,CMN,011659109,40038,524948,SH,DFND,1,524948,0,0,
ALASKA AIR GROUP INC,CMN,011659109,2341,30700,SH,DFND,1,30700,0,0,Put
ALASKA AIR GROUP INC,CMN,011659109,2669,35000,SH,DFND,1,35000,0,0,Call
ALASKA AIR GROUP INC,CMN,011659109,15815,207356,SH,DFND,2,203860,0,3496,
ALASKA AIR GROUP INC,CMN,011659109,581,7618,SH,DFND,6,7618,0,0,
ALASKA COMMUNICATIONS SYS GR,CMN,01167P101,35,15548,SH,DFND,1,15548,0,0,
ALBANY INTL CORP,CMN,012348108,2781,48447,SH,DFND,1,48447,0,0,
ALBANY INTL CORP,CMN,012348108,734,12785,SH,DFND,2,12785,0,0,
ALBANY INTL CORP,CMN,012348108,269,4681,SH,DFND,6,4681,0,0,
ALBEMARLE CORP,CMN,012653101,105173,771573,SH,DFND,1,693596,0,77977,
ALBEMARLE CORP,CMN,012653101,26839,196900,SH,DFND,1,196900,0,0,Call
ALBEMARLE CORP,CMN,012653101,14084,103322,SH,DFND,2,100039,0,3283,
ALBEMARLE CORP,CMN,012653101,2098,15393,SH,DFND,3,5520,0,9873,
ALBEMARLE CORP,CMN,012653101,205,1506,SH,DFND,7,1506,0,0,
ALCENTRA CAP CORP,CMN,01374T102,111,10400,SH,DFND,1,10400,0,0,
ALCOA CORP,CMN,013872106,43200,926643,SH,DFND,1,926577,0,66,
ALCOA CORP,CMN,013872106,9978,214039,SH,DFND,1,214039,0,0,Put
ALCOA CORP,CMN,013872106,9941,213224,SH,DFND,1,213224,0,0,Call
ALCOA CORP,CMN,013872106,10361,222253,SH,DFND,2,222253,0,0,
ALCOA CORP,CMN,013872106,273,5861,SH,DFND,3,5861,0,0,
ALCOBRA LTD,CMN,M2239P109,11,11303,SH,DFND,1,11303,0,0,
ALDER BIOPHARMACEUTICALS INC,CMN,014339105,7899,644822,SH,DFND,1,644822,0,0,
ALDER BIOPHARMACEUTICALS INC,CMN,014339105,10678,871672,SH,DFND,2,871672,0,0,
ALERE INC,CMN,01449J105,134172,2631344,SH,DFND,1,2631344,0,0,
ALERE INC,CMN,01449J105,4535,88936,SH,DFND,2,88636,0,300,
ALEXANDER & BALDWIN INC NEW,CMN,014491104,10503,226702,SH,DFND,1,226490,0,212,
ALEXANDER & BALDWIN INC NEW,CMN,014491104,2058,44423,SH,DFND,2,44423,0,0,
ALEXANDERS INC,CMN,014752109,1626,3834,SH,DFND,1,3834,0,0,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,93586,786634,SH,DFND,1,786634,0,0,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,157839,1326716,SH,DFND,2,1292773,0,33943,
ALEXANDRIA REAL ESTATE EQ IN,CMN,015271109,650,5465,SH,DFND,6,5465,0,0,
ALEXCO RESOURCE CORP,CMN,01535P106,445,307191,SH,DFND,1,307191,0,0,
ALEXION PHARMACEUTICALS INC,CMN,015351109,332443,2369685,SH,DFND,1,2369249,0,436,
ALEXION PHARMACEUTICALS INC,CMN,015351109,20033,142800,SH,DFND,1,142800,0,0,Put
ALEXION PHARMACEUTICALS INC,CMN,015351109,19851,141500,SH,DFND,1,141500,0,0,Call
ALEXION PHARMACEUTICALS INC,CMN,015351109,150278,1071193,SH,DFND,2,1011160,0,60033,
ALEXION PHARMACEUTICALS INC,CMN,015351109,848,6047,SH,DFND,6,6047,0,0,
ALEXION PHARMACEUTICALS INC,CMN,015351109,1135,8090,SH,OTR,"6,2",0,8090,0,
ALEXION PHARMACEUTICALS INC,CMN,015351109,451,3212,SH,DFND,7,3212,0,0,
ALGONQUIN PWR UTILS CORP,CMN,015857105,430,40718,SH,DFND,1,40718,0,0,
ALGONQUIN PWR UTILS CORP,CMN,015857105,856,81000,SH,DFND,2,81000,0,0,
ALGONQUIN PWR UTILS CORP,CMN,015857105,249,23574,SH,DFND,3,23574,0,0,
ALIBABA GROUP HLDG LTD,CMN,01609W102,2178963,12616313,SH,DFND,1,12189066,0,427247,
ALIBABA GROUP HLDG LTD,CMN,01609W102,404660,2343000,SH,DFND,1,2343000,0,0,Put
ALIBABA GROUP HLDG LTD,CMN,01609W102,284022,1644500,SH,DFND,1,1644500,0,0,Call
ALIBABA GROUP HLDG LTD,CMN,01609W102,338951,1962543,SH,DFND,2,1933331,0,29212,
ALIBABA GROUP HLDG LTD,CMN,01609W102,70822,410066,SH,DFND,3,405036,0,5030,
ALIBABA GROUP HLDG LTD,CMN,01609W102,2591,15000,SH,DFND,4,0,0,15000,
ALIBABA GROUP HLDG LTD,CMN,01609W102,1110,6426,SH,DFND,6,6426,0,0,
ALIBABA GROUP HLDG LTD,CMN,01609W102,6211,35961,SH,DFND,7,35961,0,0,
ALICO INC,CMN,016230104,478,13987,SH,DFND,1,13987,0,0,
ALIGN TECHNOLOGY INC,CMN,016255101,264621,1420634,SH,DFND,1,1420634,0,0,
ALIGN TECHNOLOGY INC,CMN,016255101,317,1700,SH,DFND,1,1700,0,0,Call
ALIGN TECHNOLOGY INC,CMN,016255101,1825,9800,SH,DFND,1,9800,0,0,Put
ALIGN TECHNOLOGY INC,CMN,016255101,11557,62045,SH,DFND,2,57218,0,4827,
ALIGN TECHNOLOGY INC,CMN,016255101,252,1354,SH,DFND,7,1354,0,0,
ALIMERA SCIENCES INC,CMN,016259103,160,118859,SH,DFND,1,118859,0,0,
ALIO GOLD INC,CMN,01627X108,59,13300,SH,DFND,1,13300,0,0,
ALJ REGIONAL HLDGS INC,CMN,001627108,91,26435,SH,DFND,1,26435,0,0,
ALKERMES PLC,CMN,G01767105,89348,1757429,SH,DFND,1,1757429,0,0,
ALKERMES PLC,CMN,G01767105,1413,27800,SH,DFND,1,27800,0,0,Call
ALKERMES PLC,CMN,G01767105,1413,27800,SH,DFND,1,27800,0,0,Put
ALKERMES PLC,CMN,G01767105,84848,1668917,SH,DFND,2,1646414,0,22503,
ALLEGHANY CORP DEL,CMN,017175100,27440,49530,SH,DFND,1,49530,0,0,
ALLEGHANY CORP DEL,CMN,017175100,2596,4686,SH,DFND,2,4439,0,247,
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,10095,422368,SH,DFND,1,422368,0,0,
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,100,4200,SH,DFND,1,4200,0,0,Put
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,631,26400,SH,DFND,1,26400,0,0,Call
ALLEGHENY TECHNOLOGIES INC,CMN,01741R102,29061,1215930,SH,DFND,2,1169752,0,46178,
ALLEGIANT TRAVEL CO,CMN,01748X102,8375,63589,SH,DFND,1,63589,0,0,
ALLEGIANT TRAVEL CO,CMN,01748X102,2017,15313,SH,DFND,2,15313,0,0,
ALLEGION PUB LTD CO,CMN,G0176J109,26545,306985,SH,DFND,1,306918,0,67,
ALLEGION PUB LTD CO,CMN,G0176J109,17197,198880,SH,DFND,2,195356,0,3524,
ALLERGAN PLC,CMN,G0177J116,17610,23867,SH,DFND,1,23867,0,0,
ALLERGAN PLC,CMN,G0177J108,313353,1528925,SH,DFND,1,1419573,0,109352,
ALLERGAN PLC,CMN,G0177J108,42712,208400,SH,DFND,1,208400,0,0,Call
ALLERGAN PLC,CMN,G0177J108,191403,933900,SH,DFND,1,933900,0,0,Put
ALLERGAN PLC,CMN,G0177J116,5129,6952,SH,DFND,2,6952,0,0,
ALLERGAN PLC,CMN,G0177J108,317539,1549350,SH,DFND,2,1541218,0,8132,
ALLERGAN PLC,CMN,G0177J108,236,1150,SH,DFND,4,0,0,1150,
ALLERGAN PLC,CMN,G0177J108,15332,74810,SH,DFND,5,3752,0,71058,
ALLERGAN PLC,CMN,G0177J108,4049,19756,SH,DFND,6,19756,0,0,
ALLERGAN PLC,CMN,G0177J108,986,4811,SH,DFND,7,4811,0,0,
ALLETE INC,CMN,018522300,11702,151404,SH,DFND,1,151404,0,0,
ALLETE INC,CMN,018522300,1918,24810,SH,DFND,2,24810,0,0,
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,73317,330928,SH,DFND,1,330922,0,6,
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,3855,17400,SH,DFND,1,17400,0,0,Put
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,310,1400,SH,DFND,1,1400,0,0,Call
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,36232,163538,SH,DFND,2,147537,0,16001,
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,156,706,SH,DFND,6,706,0,0,
ALLIANCE DATA SYSTEMS CORP,CMN,018581108,574,2593,SH,OTR,"6,2",0,2593,0,
ALLIANCE HOLDINGS GP LP,CMN,01861G100,2393,86042,SH,DFND,1,86042,0,0,
ALLIANCE HOLDINGS GP LP,CMN,01861G100,9837,353720,SH,DFND,2,353720,0,0,
ALLIANCE RES PARTNER L P,CMN,01877R108,9337,482544,SH,DFND,1,482544,0,0,
ALLIANCE RES PARTNER L P,CMN,01877R108,16290,841868,SH,DFND,2,841868,0,0,
ALLIANCEBERNSTEIN HOLDING LP,CMN,01881G106,2117,87135,SH,DFND,1,87135,0,0,
ALLIANCEBERNSTEIN HOLDING LP,CMN,01881G106,14797,608943,SH,DFND,2,608943,0,0,
ALLIANT ENERGY CORP,CMN,018802108,45823,1102304,SH,DFND,1,1102304,0,0,
ALLIANT ENERGY CORP,CMN,018802108,15778,379555,SH,DFND,2,327328,0,52227,
ALLISON TRANSMISSION HLDGS I,CMN,01973R101,19074,508227,SH,DFND,1,508227,0,0,
ALLISON TRANSMISSION HLDGS I,CMN,01973R101,92436,2463000,SH,DFND,2,2284094,0,178906,
ALLISON TRANSMISSION HLDGS I,CMN,01973R101,14,365,SH,DFND,6,365,0,0,
ALLISON TRANSMISSION HLDGS I,CMN,01973R101,940,25043,SH,OTR,"6,2",0,25043,0,
ALLSCRIPTS HEALTHCARE SOLUTN,CNV,01988PAD0,603,570000,PRN,DFND,1,570000,0,0,
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,66185,4651097,SH,DFND,1,4651097,0,0,
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,58,4100,SH,DFND,1,4100,0,0,Call
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,64,4500,SH,DFND,1,4500,0,0,Put
ALLSCRIPTS HEALTHCARE SOLUTN,CMN,01988P108,62060,4361234,SH,DFND,2,4189613,0,171621,
ALLSTATE CORP,CMN,020002101,224483,2442421,SH,DFND,1,2338481,0,103940,
ALLSTATE CORP,CMN,020002101,27086,294700,SH,DFND,1,294700,0,0,Call
ALLSTATE CORP,CMN,020002101,17748,193100,SH,DFND,1,193100,0,0,Put
ALLSTATE CORP,CMN,020002101,47542,517263,SH,DFND,2,492383,0,24880,
ALLSTATE CORP,CMN,020002101,1889,20550,SH,DFND,6,20550,0,0,
ALLSTATE CORP,CMN,020002101,751,8175,SH,DFND,7,8175,0,0,
ALLY FINL INC,CMN,02005N100,59869,2467803,SH,DFND,1,2467803,0,0,
ALLY FINL INC,CMN,02005N100,1143,47100,SH,DFND,1,47100,0,0,Call
ALLY FINL INC,CMN,02005N100,1174,48400,SH,DFND,1,48400,0,0,Put
ALLY FINL INC,CMN,02005N100,82852,3415161,SH,DFND,2,3156318,0,258843,
ALLY FINL INC,CMN,02005N100,13,533,SH,DFND,6,533,0,0,
ALLY FINL INC,CMN,02005N100,962,39659,SH,OTR,"6,2",0,39659,0,
ALMOST FAMILY INC,CMN,020409108,1206,22455,SH,DFND,1,22455,0,0,
ALMOST FAMILY INC,CMN,020409108,30413,566348,SH,DFND,2,543553,0,22795,
ALNYLAM PHARMACEUTICALS INC,CMN,02043Q107,197305,1679332,SH,DFND,1,1364332,0,315000,
ALNYLAM PHARMACEUTICALS INC,CMN,02043Q107,9000,76600,SH,DFND,1,76600,0,0,Call
ALNYLAM PHARMACEUTICALS INC,CMN,02043Q107,3830,32600,SH,DFND,1,32600,0,0,Put
ALNYLAM PHARMACEUTICALS INC,CMN,02043Q107,13443,114419,SH,DFND,2,113878,0,541,
ALON USA ENERGY INC,CNV,020520AB8,451,400000,PRN,DFND,1,400000,0,0,
ALON USA PARTNERS LP,CMN,02052T109,572,49600,SH,DFND,1,49600,0,0,
ALPHA & OMEGA SEMICONDUCTOR,CMN,G6331P104,370,22457,SH,DFND,1,22457,0,0,
ALPHABET INC,CMN,02079K305,1008013,1035219,SH,DFND,1,980352,0,54867,
ALPHABET INC,CMN,02079K107,836771,872445,SH,DFND,1,821930,0,50515,
ALPHABET INC,CMN,02079K107,370025,385800,SH,DFND,1,385800,0,0,Put
ALPHABET INC,CMN,02079K305,535643,550100,SH,DFND,1,550100,0,0,Call
ALPHABET INC,CMN,02079K305,293284,301200,SH,DFND,1,301200,0,0,Put
ALPHABET INC,CMN,02079K107,838550,874300,SH,DFND,1,874300,0,0,Call
ALPHABET INC,CMN,02079K107,839821,875625,SH,DFND,2,812967,0,62658,
ALPHABET INC,CMN,02079K305,1115737,1145850,SH,DFND,2,1061903,0,83947,
ALPHABET INC,CMN,02079K107,39253,40926,SH,DFND,3,5144,0,35782,
ALPHABET INC,CMN,02079K305,68459,70307,SH,DFND,3,1145,0,69162,
ALPHABET INC,CMN,02079K305,5266,5408,SH,DFND,4,0,0,5408,
ALPHABET INC,CMN,02079K107,2861,2983,SH,DFND,4,0,0,2983,
ALPHABET INC,CMN,02079K305,38909,39959,SH,DFND,5,2223,0,37736,
ALPHABET INC,CMN,02079K107,662,690,SH,DFND,5,665,0,25,
ALPHABET INC,CMN,02079K305,15440,15857,SH,DFND,6,15857,0,0,
ALPHABET INC,CMN,02079K107,12524,13058,SH,DFND,6,13058,0,0,
ALPHABET INC,CMN,02079K305,2647,2718,SH,OTR,"6,2",0,2718,0,
ALPHABET INC,CMN,02079K107,2616,2728,SH,OTR,"6,2",0,2728,0,
ALPHABET INC,CMN,02079K107,6256,6523,SH,DFND,7,6523,0,0,
ALPHABET INC,CMN,02079K305,4175,4288,SH,DFND,7,4288,0,0,
ALPINE GLOBAL PREMIER PPTYS,CMN,02083A103,137,20625,SH,DFND,1,20625,0,0,
ALPINE TOTAL DYNAMIC DIVID F,CMN,021060207,248,27537,SH,DFND,1,27537,0,0,
ALPS ETF TR,CMN,00162Q858,4712,106910,SH,DFND,1,106910,0,0,
ALPS ETF TR,CMN,00162Q866,149434,13318517,SH,DFND,1,2283229,0,11035288,
ALPS ETF TR,CMN,00162Q866,641051,57134683,SH,DFND,2,57134683,0,0,
ALPS ETF TR,CMN,00162Q866,613,54611,SH,DFND,6,54611,0,0,
ALTABA INC,CMN,021346101,864054,13044298,SH,DFND,1,13026210,0,18088,
ALTABA INC,CMN,021346101,251878,3802500,SH,DFND,1,3802500,0,0,Call
ALTABA INC,CMN,021346101,15407,232600,SH,DFND,1,232600,0,0,Put
ALTABA INC,CMN,021346101,40941,618073,SH,DFND,2,618073,0,0,
ALTABA INC,CMN,021346101,1524,23011,SH,DFND,3,23011,0,0,
ALTABA INC,CMN,021346101,886,13374,SH,DFND,6,13374,0,0,
ALTERYX INC,CMN,02156B103,1310,64321,SH,DFND,1,35731,0,28590,
ALTICE USA INC,CMN,02156K103,24539,898552,SH,DFND,1,898552,0,0,
ALTICE USA INC,CMN,02156K103,31869,1166925,SH,DFND,2,1138261,0,28664,
ALTISOURCE ASSET MGMT CORP,CMN,02153X108,1453,18116,SH,DFND,1,18116,0,0,
ALTISOURCE PORTFOLIO SOLNS S,CMN,L0175J104,3886,150199,SH,DFND,1,150199,0,0,
ALTISOURCE PORTFOLIO SOLNS S,CMN,L0175J104,269,10400,SH,DFND,1,10400,0,0,Put
ALTISOURCE PORTFOLIO SOLNS S,CMN,L0175J104,1128,43600,SH,DFND,1,43600,0,0,Call
ALTISOURCE RESIDENTIAL CORP,CMN,02153W100,3283,295518,SH,DFND,1,295518,0,0,
ALTISOURCE RESIDENTIAL CORP,CMN,02153W100,2,200,SH,DFND,1,200,0,0,Put
ALTRA INDL MOTION CORP,CMN,02208R106,1075,22354,SH,DFND,1,22354,0,0,
ALTRIA GROUP INC,CMN,02209S103,320507,5053724,SH,DFND,1,4670742,0,382982,
ALTRIA GROUP INC,CMN,02209S103,42016,662500,SH,DFND,1,662500,0,0,Put
ALTRIA GROUP INC,CMN,02209S103,24518,386600,SH,DFND,1,386600,0,0,Call
ALTRIA GROUP INC,CMN,02209S103,251083,3959054,SH,DFND,2,3882418,0,76636,
ALTRIA GROUP INC,CMN,02209S103,5310,83722,SH,DFND,3,83722,0,0,
ALTRIA GROUP INC,CMN,02209S103,4757,75000,SH,DFND,3,75000,0,0,Call
ALTRIA GROUP INC,CMN,02209S103,308,4849,SH,DFND,5,4849,0,0,
ALTRIA GROUP INC,CMN,02209S103,4415,69612,SH,DFND,6,69612,0,0,
ALTRIA GROUP INC,CMN,02209S103,1695,26720,SH,DFND,7,26720,0,0,
ALUMINUM CORP CHINA LTD,CMN,022276109,465,20987,SH,DFND,1,20987,0,0,
ALUMINUM CORP CHINA LTD,CMN,022276109,24,1100,SH,DFND,1,1100,0,0,Put
ALUMINUM CORP CHINA LTD,CMN,022276109,58,2600,SH,DFND,1,2600,0,0,Call
AMAG PHARMACEUTICALS INC,CNV,00163UAA4,25,24000,PRN,DFND,1,24000,0,0,
AMAG PHARMACEUTICALS INC,CMN,00163U106,8489,460109,SH,DFND,1,460109,0,0,
AMAG PHARMACEUTICALS INC,CMN,00163U106,3162,171362,SH,DFND,2,171362,0,0,
AMARIN CORP PLC,CMN,023111206,786,224692,SH,DFND,1,224692,0,0,
AMARIN CORP PLC,CMN,023111206,4939,1411100,SH,DFND,1,1411100,0,0,Call
AMARIN CORP PLC,CMN,023111206,48,13572,SH,DFND,2,13572,0,0,
AMAZON COM INC,CMN,023135106,2229290,2318916,SH,DFND,1,1037121,0,1281795,
AMAZON COM INC,CMN,023135106,1116127,1161000,SH,DFND,1,1161000,0,0,Put
AMAZON COM INC,CMN,023135106,864446,899200,SH,DFND,1,899200,0,0,Call
AMAZON COM INC,CMN,023135106,1206341,1254841,SH,DFND,2,1161066,0,93775,
AMAZON COM INC,CMN,023135106,17272,17966,SH,DFND,3,9974,0,7992,
AMAZON COM INC,CMN,023135106,550,572,SH,DFND,4,0,0,572,
AMAZON COM INC,CMN,023135106,33890,35252,SH,DFND,5,2122,0,33130,
AMAZON COM INC,CMN,023135106,14926,15526,SH,DFND,6,15526,0,0,
AMAZON COM INC,CMN,023135106,3241,3371,SH,OTR,"6,2",0,3371,0,
AMAZON COM INC,CMN,023135106,5514,5736,SH,DFND,7,5736,0,0,
AMBAC FINL GROUP INC,CMN,023139884,31518,1826099,SH,DFND,1,1826099,0,0,
AMBAC FINL GROUP INC,CMN,023139884,143,8300,SH,DFND,1,8300,0,0,Put
AMBAC FINL GROUP INC,CMN,023139884,91,5300,SH,DFND,1,5300,0,0,Call
AMBARELLA INC,CMN,G037AX101,14780,301575,SH,DFND,1,301575,0,0,
AMBARELLA INC,CMN,G037AX101,4734,96600,SH,DFND,1,96600,0,0,Put
AMBARELLA INC,CMN,G037AX101,11047,225400,SH,DFND,1,225400,0,0,Call
AMBARELLA INC,CMN,G037AX101,251,5123,SH,DFND,2,5123,0,0,
AMBEV SA,CMN,02319V103,28492,4323460,SH,DFND,1,4323460,0,0,
AMBEV SA,CMN,02319V103,8895,1349716,SH,DFND,2,1349716,0,0,
AMBEV SA,CMN,02319V103,80142,12161139,SH,DFND,3,12161139,0,0,
AMBEV SA,CMN,02319V103,308,46709,SH,DFND,6,46709,0,0,
AMC ENTMT HLDGS INC,CMN,00165C104,3193,217201,SH,DFND,1,217201,0,0,
AMC ENTMT HLDGS INC,CMN,00165C104,5564,378500,SH,DFND,1,378500,0,0,Call
AMC ENTMT HLDGS INC,CMN,00165C104,51,3500,SH,DFND,1,3500,0,0,Put
AMC ENTMT HLDGS INC,CMN,00165C104,157,10671,SH,DFND,2,10671,0,0,
AMC NETWORKS INC,CMN,00164V103,20437,349527,SH,DFND,1,349477,0,50,
AMC NETWORKS INC,CMN,00164V103,6,100,SH,DFND,1,100,0,0,Put
AMC NETWORKS INC,CMN,00164V103,29,500,SH,DFND,1,500,0,0,Call
AMC NETWORKS INC,CMN,00164V103,2777,47487,SH,DFND,2,47487,0,0,
AMDOCS LTD,CMN,G02602103,136500,2122197,SH,DFND,1,2122197,0,0,
AMDOCS LTD,CMN,G02602103,1647,25600,SH,DFND,1,25600,0,0,Put
AMDOCS LTD,CMN,G02602103,148,2300,SH,DFND,1,2300,0,0,Call
AMDOCS LTD,CMN,G02602103,8903,138424,SH,DFND,2,135973,0,2451,
AMEC FOSTER WHEELER PLC,CMN,00167X205,315,46607,SH,DFND,2,46607,0,0,
AMEDISYS INC,CMN,023436108,2571,45937,SH,DFND,1,45937,0,0,
AMEDISYS INC,CMN,023436108,2471,44148,SH,DFND,2,44148,0,0,
AMERCO,CMN,023586100,30819,82206,SH,DFND,1,82206,0,0,
AMERCO,CMN,023586100,1312,3499,SH,DFND,2,3370,0,129,
AMEREN CORP,CMN,023608102,176996,3060101,SH,DFND,1,3060101,0,0,
AMEREN CORP,CMN,023608102,116,2000,SH,DFND,1,2000,0,0,Put
AMEREN CORP,CMN,023608102,75,1300,SH,DFND,1,1300,0,0,Call
AMEREN CORP,CMN,023608102,32812,567291,SH,DFND,2,527823,0,39468,
AMEREN CORP,CMN,023608102,869,15023,SH,DFND,6,15023,0,0,
AMEREN CORP,CMN,023608102,201,3468,SH,DFND,7,3468,0,0,
AMERICA MOVIL SAB DE CV,CMN,02364W105,34219,1927847,SH,DFND,1,1927847,0,0,
AMERICA MOVIL SAB DE CV,CMN,02364W105,433,24400,SH,DFND,1,24400,0,0,Call
AMERICA MOVIL SAB DE CV,CMN,02364W105,536,30200,SH,DFND,1,30200,0,0,Put
AMERICA MOVIL SAB DE CV,CMN,02364W105,74716,4209344,SH,DFND,2,4209344,0,0,
AMERICA MOVIL SAB DE CV,CMN,02364W105,3862,217605,SH,DFND,3,217605,0,0,
AMERICAN AIRLS GROUP INC,CMN,02376R102,122568,2580921,SH,DFND,1,2580921,0,0,
AMERICAN AIRLS GROUP INC,CMN,02376R102,46797,985400,SH,DFND,1,985400,0,0,Call
AMERICAN AIRLS GROUP INC,CMN,02376R102,70437,1483200,SH,DFND,1,1483200,0,0,Put
AMERICAN AIRLS GROUP INC,CMN,02376R102,23091,486238,SH,DFND,2,476172,0,10066,
AMERICAN AIRLS GROUP INC,CMN,02376R102,2181,45932,SH,DFND,3,12580,0,33352,
AMERICAN AIRLS GROUP INC,CMN,02376R102,351,7397,SH,DFND,6,7397,0,0,
AMERICAN AIRLS GROUP INC,CMN,02376R102,298,6281,SH,DFND,7,6281,0,0,
AMERICAN ASSETS TR INC,CMN,024013104,11710,294449,SH,DFND,1,294449,0,0,
AMERICAN ASSETS TR INC,CMN,024013104,767,19297,SH,DFND,2,19297,0,0,
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,11911,677515,SH,DFND,1,677515,0,0,
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,1246,70900,SH,DFND,1,70900,0,0,Call
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,1113,63300,SH,DFND,1,63300,0,0,Put
AMERICAN AXLE & MFG HLDGS IN,CMN,024061103,25990,1478401,SH,DFND,2,1417145,0,61256,
AMERICAN CAMPUS CMNTYS INC,CMN,024835100,30279,685811,SH,DFND,1,685811,0,0,
AMERICAN CAMPUS CMNTYS INC,CMN,024835100,3640,82446,SH,DFND,2,81637,0,809,
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,20853,1458267,SH,DFND,1,1458267,0,0,
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,1583,110700,SH,DFND,1,110700,0,0,Call
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,835,58400,SH,DFND,1,58400,0,0,Put
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,53493,3740766,SH,DFND,2,3622105,0,118661,
AMERICAN EAGLE OUTFITTERS NE,CMN,02553E106,146,10197,SH,DFND,6,10197,0,0,
AMERICAN ELEC PWR INC,CMN,025537101,138190,1967393,SH,DFND,1,1957375,0,10018,
AMERICAN ELEC PWR INC,CMN,025537101,3821,54400,SH,DFND,1,54400,0,0,Put
AMERICAN ELEC PWR INC,CMN,025537101,4207,59900,SH,DFND,1,59900,0,0,Call
AMERICAN ELEC PWR INC,CMN,025537101,59035,840480,SH,DFND,2,792172,0,48308,
AMERICAN ELEC PWR INC,CMN,025537101,228,3248,SH,DFND,3,3248,0,0,
AMERICAN ELEC PWR INC,CMN,025537101,1659,23616,SH,DFND,6,23616,0,0,
AMERICAN ELEC PWR INC,CMN,025537101,499,7104,SH,DFND,7,7104,0,0,
AMERICAN EQTY INVT LIFE HLD,CMN,025676206,11516,396010,SH,DFND,1,396010,0,0,
AMERICAN EQTY INVT LIFE HLD,CMN,025676206,12317,423555,SH,DFND,2,423555,0,0,
AMERICAN EXPRESS CO,CMN,025816109,245419,2713016,SH,DFND,1,2617881,0,95135,
AMERICAN EXPRESS CO,CMN,025816109,58211,643500,SH,DFND,1,643500,0,0,Call
AMERICAN EXPRESS CO,CMN,025816109,42507,469900,SH,DFND,1,469900,0,0,Put
AMERICAN EXPRESS CO,CMN,025816109,110887,1225813,SH,DFND,2,1203758,0,22055,
AMERICAN EXPRESS CO,CMN,025816109,1225,13541,SH,DFND,5,12824,0,717,
